X Y U V
69.823257 40.820870 -0.000000 -0.000117
69.823257 41.321740 -0.000029 -0.000181
69.823257 41.822609 -0.000080 -0.000220
69.823257 42.323479 0.000059 -0.000258
69.823257 42.824349 0.000030 -0.000316
69.823257 43.325218 0.000000 -0.000281
69.823257 43.826088 0.000004 -0.000202
69.823257 44.326957 -0.000126 -0.000212
69.823257 44.827827 -0.000278 -0.000217
69.823257 45.328696 -0.000164 -0.000119
69.823257 45.829566 -0.000143 -0.000189
69.823257 46.330436 -0.000213 -0.000197
69.823257 46.831305 -0.000115 -0.000269
69.823257 47.332175 -0.000025 -0.000361
69.823257 47.833044 -0.000042 -0.000408
69.823257 48.333914 -0.000063 -0.000509
69.823257 48.834783 -0.000107 -0.000478
69.823257 49.335653 0.000077 -0.000495
69.823257 49.836523 0.000055 -0.000507
69.823257 50.337392 0.000129 -0.000552
69.823257 50.838262 0.000134 -0.000493
69.823257 51.339131 0.000106 -0.000437
69.823257 51.840001 0.000243 -0.000351
69.823257 52.340870 0.000190 -0.000390
69.823257 52.841740 0.000238 -0.000325
69.823257 53.342610 0.000192 -0.000406
69.823257 53.843479 0.000074 -0.000403
69.823257 54.344349 0.000050 -0.000458
69.823257 54.845218 0.000044 -0.000517
69.823257 55.346088 0.000024 -0.000513
69.823257 55.846958 0.000122 -0.000595
69.823257 56.347827 0.000267 -0.000574
69.823257 56.848697 0.000387 -0.000493
69.823257 57.349566 0.000375 -0.000440
69.823257 57.850436 0.000122 -0.000461
69.823257 58.351305 0.000196 -0.000499
69.823257 58.852175 0.000122 -0.000585
69.823257 59.353045 -0.000081 -0.000564
69.823257 59.853914 0.000036 -0.000532
69.823257 60.354784 0.000104 -0.000533
69.823257 60.855653 0.000076 -0.000534
69.823257 61.356523 0.000054 -0.000562
69.823257 61.857392 -0.000089 -0.000630
69.823257 62.358262 -0.000061 -0.000545
69.823257 62.859132 -0.000060 -0.000564
69.823257 63.360001 0.000076 -0.000692
69.823257 63.860871 -0.000038 -0.000675
69.823257 64.361740 -0.000054 -0.000610
69.823257 64.862610 -0.000019 -0.000555
69.823257 65.363479 0.000187 -0.000545
69.823257 65.864349 0.000082 -0.000628
69.823257 66.365219 -0.000062 -0.000658
69.823257 66.866088 -0.000069 -0.000597
69.823257 67.366958 -0.000148 -0.000495
69.823257 67.867827 -0.000121 -0.000445
69.823257 68.368697 0.000003 -0.000401
69.823257 68.869566 -0.000099 -0.000356
69.823257 69.370436 -0.000190 -0.000322
69.823257 69.871306 -0.000116 -0.000335
69.823257 70.372175 -0.000073 -0.000405
69.823257 70.873045 0.000033 -0.000364
69.823257 71.373914 0.000162 -0.000225
69.823257 71.874784 0.000214 -0.000246
69.823257 72.375653 0.000149 -0.000257
69.823257 72.876523 0.000194 -0.000250
69.823257 73.377393 0.000082 -0.000295
69.823257 73.878262 0.000075 -0.000303
69.823257 74.379132 0.000117 -0.000306
69.823257 74.880001 -0.000042 -0.000300
69.823257 75.380871 -0.000050 -0.000296
69.823257 75.881740 0.000027 -0.000315
69.823257 76.382610 0.000037 -0.000364
69.823257 76.883480 0.000018 -0.000361
69.823257 77.384349 -0.000050 -0.000343
69.823257 77.885219 0.000077 -0.000368
69.823257 78.386088 -0.000036 -0.000392
69.823257 78.886958 -0.000087 -0.000482
69.823257 79.387827 -0.000123 -0.000453
69.823257 79.888697 -0.000067 -0.000454
69.823257 80.389567 0.000082 -0.000414
69.823257 80.890436 0.000053 -0.000393
69.823257 81.391306 0.000030 -0.000393
69.823257 81.892175 0.000120 -0.000402
69.823257 82.393045 0.000058 -0.000307
69.823257 82.893915 0.000042 -0.000261
69.823257 83.394784 0.000156 -0.000304
69.823257 83.895654 0.000200 -0.000356
69.823257 84.396523 0.000097 -0.000344
69.823257 84.897393 0.000212 -0.000408
69.823257 85.398262 0.000091 -0.000408
69.823257 85.899132 0.000102 -0.000451
69.823257 86.400002 0.000101 -0.000414
69.823257 86.900871 0.000116 -0.000429
69.823257 87.401741 -0.000005 -0.000436
69.823257 87.902610 0.000040 -0.000420
69.823257 88.403480 -0.000156 -0.000418
69.823257 88.904349 0.000010 -0.000404
69.823257 89.405219 0.000013 -0.000390
69.823257 89.906089 0.000217 -0.000356
69.823257 90.406958 0.000165 -0.000410
69.823257 90.907828 0.000114 -0.000420
69.823257 91.408697 0.000122 -0.000366
69.823257 91.909567 -0.000130 -0.000425
69.823257 92.410436 0.000024 -0.000403
69.823257 92.911306 0.000046 -0.000431
69.823257 93.412176 0.000038 -0.000346
69.823257 93.913045 0.000000 -0.000319
69.823257 94.413915 -0.000073 -0.000217
69.823257 94.914784 -0.000009 -0.000325
69.823257 95.415654 -0.000155 -0.000463
69.823257 95.916523 -0.000166 -0.000383
69.823257 96.417393 0.000041 -0.000337
69.823257 96.918263 0.000071 -0.000395
69.823257 97.419132 0.000130 -0.000174
69.823257 97.920002 0.000147 -0.000060
69.823257 98.420871 0.000327 -0.000424
69.823257 98.921741 0.000437 -0.000555
69.823257 99.422610 0.000662 -0.000547
69.823257 99.923480 0.000564 -0.000316
69.823257 100.424350 0.001193 -0.000657
69.823257 100.925219 0.002864 0.000731
70.827908 3.255652 -0.001278 -0.002352
70.827908 3.756522 -0.000584 -0.000600
70.827908 4.257391 -0.000440 -0.000443
70.827908 4.758261 -0.000595 -0.000500
70.827908 5.259131 -0.000271 -0.000320
70.827908 5.760000 -0.000132 -0.000340
70.827908 6.260870 -0.000140 -0.000423
70.827908 6.761739 0.000021 -0.000520
70.827908 7.262609 -0.000076 -0.000515
70.827908 7.763478 -0.000093 -0.000433
70.827908 8.264348 -0.000109 -0.000380
70.827908 8.765218 -0.000182 -0.000381
70.827908 9.266087 0.000026 -0.000410
70.827908 9.766957 0.000066 -0.000329
70.827908 10.267826 0.000209 -0.000326
70.827908 10.768696 -0.000014 -0.000346
70.827908 11.269565 0.000056 -0.000282
70.827908 11.770435 0.000226 -0.000327
70.827908 12.271305 0.000089 -0.000367
70.827908 12.772174 -0.000164 -0.000384
70.827908 13.273044 -0.000357 -0.000273
70.827908 13.773913 -0.000141 -0.000233
70.827908 14.274783 -0.000132 -0.000244
70.827908 14.775652 -0.000065 -0.000237
70.827908 15.276522 -0.000127 -0.000314
70.827908 15.777392 -0.000217 -0.000294
70.827908 16.278261 -0.000126 -0.000239
70.827908 16.779131 -0.000243 -0.000229
70.827908 17.280000 -0.000195 -0.000190
70.827908 17.780870 -0.000263 -0.000266
70.827908 18.281739 -0.000077 -0.000284
70.827908 18.782609 -0.000110 -0.000282
70.827908 19.283479 -0.000134 -0.000342
70.827908 19.784348 -0.000039 -0.000342
70.827908 20.285218 -0.000018 -0.000280
70.827908 20.786087 0.000036 -0.000292
70.827908 21.286957 0.000061 -0.000263
70.827908 21.787826 -0.000171 -0.000301
70.827908 22.288696 -0.000166 -0.000263
70.827908 22.789566 -0.000183 -0.000288
70.827908 23.290435 -0.000164 -0.000335
70.827908 23.791305 0.000030 -0.000416
70.827908 24.292174 0.000084 -0.000248
70.827908 24.793044 0.000072 -0.000219
70.827908 25.293913 -0.000115 -0.000252
70.827908 25.794783 0.000021 -0.000241
70.827908 26.295653 -0.000017 -0.000294
70.827908 26.796522 -0.000021 -0.000229
70.827908 27.297392 0.000008 -0.000174
70.827908 27.798261 -0.000034 -0.000193
70.827908 28.299131 -0.000175 -0.000193
70.827908 28.800001 -0.000203 -0.000218
70.827908 29.300870 -0.000042 -0.000262
70.827908 29.801740 -0.000015 -0.000279
70.827908 30.302609 0.000000 -0.000307
70.827908 30.803479 -0.000066 -0.000340
70.827908 31.304348 -0.000227 -0.000291
70.827908 31.805218 -0.000183 -0.000297
70.827908 32.306088 -0.000146 -0.000240
70.827908 32.806957 -0.000240 -0.000155
70.827908 33.307827 -0.000326 -0.000155
70.827908 33.808696 -0.000153 -0.000194
70.827908 34.309566 0.000003 -0.000247
70.827908 34.810435 -0.000037 -0.000245
70.827908 35.311305 -0.000028 -0.000206
70.827908 35.812175 -0.000004 -0.000116
70.827908 36.313044 -0.000180 -0.000192
70.827908 36.813914 -0.000330 -0.000173
70.827908 37.314783 -0.000241 -0.000125
70.827908 37.815653 -0.000079 -0.000261
70.827908 38.316522 -0.000009 -0.000329
70.827908 38.817392 -0.000107 -0.000302
70.827908 39.318262 -0.000118 -0.000202
70.827908 39.819131 -0.000143 -0.000048
70.827908 40.320001 -0.000299 -0.000100
70.827908 40.820870 0.000054 -0.000160
70.827908 41.321740 0.000125 -0.000244
70.827908 41.822609 0.000011 -0.000278
70.827908 42.323479 0.000103 -0.000222
70.827908 42.824349 0.000071 -0.000251
70.827908 43.325218 -0.000029 -0.000254
70.827908 43.826088 -0.000046 -0.000317
70.827908 44.326957 -0.000219 -0.000199
70.827908 44.827827 -0.000234 -0.000273
70.827908 45.328696 -0.000017 -0.000344
70.827908 45.829566 -0.000091 -0.000376
70.827908 46.330436 -0.000101 -0.000456
70.827908 46.831305 -0.000033 -0.000469
70.827908 47.332175 -0.000027 -0.000468
70.827908 47.833044 -0.000052 -0.000477
70.827908 48.333914 -0.000054 -0.000442
70.827908 48.834783 -0.000006 -0.000530
70.827908 49.335653 0.000078 -0.000554
70.827908 49.836523 0.000141 -0.000570
70.827908 50.337392 0.000093 -0.000549
70.827908 50.838262 0.000106 -0.000506
70.827908 51.339131 -0.000035 -0.000543
70.827908 51.840001 0.000078 -0.000513
70.827908 52.340870 0.000143 -0.000473
70.827908 52.841740 0.000227 -0.000468
70.827908 53.342610 0.000233 -0.000476
70.827908 53.843479 0.000209 -0.000438
70.827908 54.344349 0.000131 -0.000498
70.827908 54.845218 0.000132 -0.000502
70.827908 55.346088 0.000057 -0.000434
70.827908 55.846958 0.000082 -0.000441
70.827908 56.347827 0.000189 -0.000447
70.827908 56.848697 0.000269 -0.000461
70.827908 57.349566 0.000175 -0.000441
70.827908 57.850436 0.000225 -0.000344
70.827908 58.351305 0.000207 -0.000431
70.827908 58.852175 0.000196 -0.000365
70.827908 59.353045 0.000038 -0.000499
70.827908 59.853914 0.000061 -0.000512
70.827908 60.354784 0.000076 -0.000509
70.827908 60.855653 -0.000031 -0.000515
70.827908 61.356523 0.000147 -0.000517
70.827908 61.857392 0.000013 -0.000474
70.827908 62.358262 0.000008 -0.000563
70.827908 62.859132 0.000033 -0.000638
70.827908 63.360001 0.000135 -0.000640
70.827908 63.860871 -0.000122 -0.000531
70.827908 64.361740 -0.000107 -0.000570
70.827908 64.862610 0.000004 -0.000577
70.827908 65.363479 0.000044 -0.000550
70.827908 65.864349 0.000013 -0.000471
70.827908 66.365219 -0.000055 -0.000497
70.827908 66.866088 -0.000066 -0.000524
70.827908 67.366958 -0.000241 -0.000529
70.827908 67.867827 -0.000160 -0.000499
70.827908 68.368697 -0.000193 -0.000453
70.827908 68.869566 -0.000122 -0.000444
70.827908 69.370436 -0.000051 -0.000453
70.827908 69.871306 -0.000070 -0.000599
70.827908 70.372175 -0.000045 -0.000511
70.827908 70.873045 -0.000122 -0.000504
70.827908 71.373914 0.000001 -0.000424
70.827908 71.874784 0.000146 -0.000336
70.827908 72.375653 0.000195 -0.000298
70.827908 72.876523 0.000116 -0.000348
70.827908 73.377393 0.000155 -0.000350
70.827908 73.878262 0.000106 -0.000339
70.827908 74.379132 0.000031 -0.000199
70.827908 74.880001 0.000049 -0.000226
70.827908 75.380871 -0.000024 -0.000325
70.827908 75.881740 0.000091 -0.000372
70.827908 76.382610 0.000012 -0.000331
70.827908 76.883480 0.000081 -0.000308
70.827908 77.384349 0.000080 -0.000343
70.827908 77.885219 0.000140 -0.000420
70.827908 78.386088 -0.000020 -0.000509
70.827908 78.886958 0.000067 -0.000512
70.827908 79.387827 -0.000174 -0.000578
70.827908 79.888697 -0.000166 -0.000544
70.827908 80.389567 -0.000082 -0.000482
70.827908 80.890436 0.000079 -0.000352
70.827908 81.391306 -0.000049 -0.000387
70.827908 81.892175 -0.000002 -0.000278
70.827908 82.393045 -0.000043 -0.000338
70.827908 82.893915 0.000044 -0.000351
70.827908 83.394784 0.000266 -0.000306
70.827908 83.895654 0.000260 -0.000272
70.827908 84.396523 0.000143 -0.000318
70.827908 84.897393 0.000289 -0.000276
70.827908 85.398262 0.000137 -0.000324
70.827908 85.899132 0.000175 -0.000323
70.827908 86.400002 0.000068 -0.000305
70.827908 86.900871 -0.000009 -0.000294
70.827908 87.401741 0.000051 -0.000338
70.827908 87.902610 -0.000031 -0.000315
70.827908 88.403480 0.000010 -0.000387
70.827908 88.904349 0.000040 -0.000452
70.827908 89.405219 0.000072 -0.000513
70.827908 89.906089 0.000180 -0.000517
70.827908 90.406958 0.000096 -0.000467
70.827908 90.907828 0.000022 -0.000428
70.827908 91.408697 0.000028 -0.000398
70.827908 91.909567 -0.000080 -0.000333
70.827908 92.410436 -0.000014 -0.000297
70.827908 92.911306 -0.000042 -0.000291
70.827908 93.412176 0.000029 -0.000261
70.827908 93.913045 -0.000122 -0.000223
70.827908 94.413915 0.000020 -0.000285
70.827908 94.914784 0.000071 -0.000303
70.827908 95.415654 -0.000066 -0.000294
70.827908 95.916523 -0.000039 -0.000434
70.827908 96.417393 -0.000013 -0.000464
70.827908 96.918263 -0.000031 -0.000393
70.827908 97.419132 0.000031 -0.000451
70.827908 97.920002 0.000262 -0.000415
70.827908 98.420871 0.000389 -0.000440
70.827908 98.921741 0.000376 -0.000932
70.827908 99.422610 0.000474 -0.001022
70.827908 99.923480 0.000174 -0.000788
70.827908 100.424350 0.000415 -0.000696
70.827908 100.925219 -0.000096 -0.000741
70.827908 101.426089 -0.002552 0.000106
71.832559 2.754783 -0.000099 -0.004446
71.832559 3.255652 -0.000632 -0.001276
71.832559 3.756522 -0.000394 -0.000844
71.832559 4.257391 -0.000295 -0.001004
71.832559 4.758261 -0.000316 -0.000596
71.832559 5.259131 -0.000343 -0.000431
71.832559 5.760000 -0.000219 -0.000421
71.832559 6.260870 0.000061 -0.000496
71.832559 6.761739 -0.000122 -0.000365
71.832559 7.262609 -0.000002 -0.000361
71.832559 7.763478 0.000001 -0.000245
71.832559 8.264348 -0.000074 -0.000304
71.832559 8.765218 -0.000013 -0.000352
71.832559 9.266087 -0.000083 -0.000409
71.832559 9.766957 0.000193 -0.000476
71.832559 10.267826 0.000017 -0.000431
71.832559 10.768696 -0.000056 -0.000326
71.832559 11.269565 -0.000040 -0.000303
71.832559 11.770435 0.000038 -0.000213
71.832559 12.271305 0.000110 -0.000111
71.832559 12.772174 -0.000177 -0.000104
71.832559 13.273044 -0.000277 -0.000219
71.832559 13.773913 -0.000156 -0.000296
71.832559 14.274783 -0.000082 -0.000294
71.832559 14.775652 -0.000091 -0.000268
71.832559 15.276522 -0.000128 -0.000206
71.832559 15.777392 -0.000123 -0.000261
71.832559 16.278261 -0.000292 -0.000213
71.832559 16.779131 -0.000190 -0.000182
71.832559 17.280000 -0.000248 -0.000232
71.832559 17.780870 -0.000095 -0.000248
71.832559 18.281739 -0.000129 -0.000202
71.832559 18.782609 -0.000021 -0.000225
71.832559 19.283479 -0.000078 -0.000181
71.832559 19.784348 -0.000086 -0.000294
71.832559 20.285218 -0.000072 -0.000402
71.832559 20.786087 -0.000127 -0.000350
71.832559 21.286957 -0.000092 -0.000279
71.832559 21.787826 -0.000009 -0.000252
71.832559 22.288696 -0.000092 -0.000345
71.832559 22.789566 -0.000049 -0.000310
71.832559 23.290435 -0.000090 -0.000348
71.832559 23.791305 -0.000081 -0.000335
71.832559 24.292174 -0.000036 -0.000312
71.832559 24.793044 0.000031 -0.000314
71.832559 25.293913 0.000003 -0.000358
71.832559 25.794783 -0.000105 -0.000314
71.832559 26.295653 -0.000099 -0.000264
71.832559 26.796522 -0.000106 -0.000231
71.832559 27.297392 -0.000143 -0.000163
71.832559 27.798261 -0.000042 -0.000122
71.832559 28.299131 -0.000153 -0.000171
71.832559 28.800001 -0.000097 -0.000135
71.832559 29.300870 0.000031 -0.000151
71.832559 29.801740 0.000070 -0.000198
71.832559 30.302609 -0.000038 -0.000227
71.832559 30.803479 -0.000230 -0.000143
71.832559 31.304348 -0.000262 -0.000065
71.832559 31.805218 -0.000313 -0.000058
71.832559 32.306088 -0.000187 -0.000036
71.832559 32.806957 -0.000144 -0.000113
71.832559 33.307827 -0.000071 -0.000205
71.832559 33.808696 -0.000216 -0.000257
71.832559 34.309566 -0.000140 -0.000202
71.832559 34.810435 -0.000010 -0.000189
71.832559 35.311305 -0.000110 -0.000187
71.832559 35.812175 -0.000053 -0.000193
71.832559 36.313044 -0.000098 -0.000184
71.832559 36.813914 -0.000216 -0.000285
71.832559 37.314783 -0.000174 -0.000326
71.832559 37.815653 -0.000064 -0.000307
71.832559 38.316522 -0.000058 -0.000201
71.832559 38.817392 -0.000248 -0.000170
71.832559 39.318262 -0.000223 -0.000207
71.832559 39.819131 -0.000164 -0.000234
71.832559 40.320001 -0.000092 -0.000274
71.832559 40.820870 0.000032 -0.000302
71.832559 41.321740 0.000093 -0.000243
71.832559 41.822609 -0.000020 -0.000232
71.832559 42.323479 0.000102 -0.000245
71.832559 42.824349 0.000088 -0.000173
71.832559 43.325218 0.000038 -0.000211
71.832559 43.826088 -0.000175 -0.000159
71.832559 44.326957 -0.000077 -0.000195
71.832559 44.827827 -0.000016 -0.000327
71.832559 45.328696 0.000073 -0.000435
71.832559 45.829566 -0.000060 -0.000444
71.832559 46.330436 -0.000077 -0.000447
71.832559 46.831305 -0.000059 -0.000459
71.832559 47.332175 0.000040 -0.000454
71.832559 47.833044 0.000007 -0.000506
71.832559 48.333914 -0.000002 -0.000543
71.832559 48.834783 0.000012 -0.000543
71.832559 49.335653 0.000096 -0.000496
71.832559 49.836523 0.000118 -0.000426
71.832559 50.337392 0.000042 -0.000507
71.832559 50.838262 0.000134 -0.000558
71.832559 51.339131 -0.000039 -0.000503
71.832559 51.840001 0.000062 -0.000500
71.832559 52.340870 0.000114 -0.000495
71.832559 52.841740 0.000197 -0.000434
71.832559 53.342610 0.000131 -0.000376
71.832559 53.843479 0.000166 -0.000414
71.832559 54.344349 0.000142 -0.000385
71.832559 54.845218 0.000080 -0.000393
71.832559 55.346088 0.000001 -0.000446
71.832559 55.846958 0.000199 -0.000438
71.832559 56.347827 0.000269 -0.000492
71.832559 56.848697 0.000330 -0.000473
71.832559 57.349566 0.000228 -0.000533
71.832559 57.850436 0.000112 -0.000551
71.832559 58.351305 0.000104 -0.000426
71.832559 58.852175 0.000147 -0.000326
71.832559 59.353045 0.000096 -0.000309
71.832559 59.853914 -0.000029 -0.000284
71.832559 60.354784 0.000117 -0.000276
71.832559 60.855653 0.000134 -0.000297
71.832559 61.356523 0.000116 -0.000387
71.832559 61.857392 0.000015 -0.000433
71.832559 62.358262 0.000169 -0.000450
71.832559 62.859132 0.000069 -0.000462
71.832559 63.360001 -0.000151 -0.000400
71.832559 63.860871 0.000020 -0.000414
71.832559 64.361740 0.000022 -0.000461
71.832559 64.862610 -0.000079 -0.000452
71.832559 65.363479 -0.000068 -0.000427
71.832559 65.864349 0.000024 -0.000440
71.832559 66.365219 -0.000042 -0.000475
71.832559 66.866088 -0.000120 -0.000401
71.832559 67.366958 -0.000160 -0.000404
71.832559 67.867827 -0.000150 -0.000535
71.832559 68.368697 -0.000178 -0.000561
71.832559 68.869566 -0.000111 -0.000540
71.832559 69.370436 0.000088 -0.000620
71.832559 69.871306 0.000011 -0.000611
71.832559 70.372175 -0.000150 -0.000606
71.832559 70.873045 -0.000279 -0.000494
71.832559 71.373914 -0.000041 -0.000476
71.832559 71.874784 -0.000111 -0.000453
71.832559 72.375653 0.000078 -0.000439
71.832559 72.876523 0.000149 -0.000338
71.832559 73.377393 0.000124 -0.000279
71.832559 73.878262 -0.000061 -0.000259
71.832559 74.379132 0.000002 -0.000314
71.832559 74.880001 0.000135 -0.000312
71.832559 75.380871 0.000218 -0.000271
71.832559 75.881740 -0.000000 -0.000253
71.832559 76.382610 -0.000038 -0.000320
71.832559 76.883480 0.000144 -0.000477
71.832559 77.384349 0.000099 -0.000433
71.832559 77.885219 0.000073 -0.000406
71.832559 78.386088 0.000206 -0.000359
71.832559 78.886958 0.000057 -0.000371
71.832559 79.387827 -0.000052 -0.000446
71.832559 79.888697 -0.000079 -0.000463
71.832559 80.389567 -0.000168 -0.000576
71.832559 80.890436 -0.000061 -0.000600
71.832559 81.391306 -0.000101 -0.000497
71.832559 81.892175 -0.000123 -0.000450
71.832559 82.393045 -0.000019 -0.000431
71.832559 82.893915 -0.000026 -0.000264
71.832559 83.394784 0.000114 -0.000207
71.832559 83.895654 0.000210 -0.000325
71.832559 84.396523 0.000354 -0.000326
71.832559 84.897393 0.000270 -0.000367
71.832559 85.398262 0.000065 -0.000309
71.832559 85.899132 -0.000019 -0.000229
71.832559 86.400002 -0.000017 -0.000172
71.832559 86.900871 0.000169 -0.000163
71.832559 87.401741 0.000146 -0.000251
71.832559 87.902610 0.000028 -0.000310
71.832559 88.403480 0.000040 -0.000299
71.832559 88.904349 0.000113 -0.000344
71.832559 89.405219 0.000134 -0.000356
71.832559 89.906089 0.000070 -0.000341
71.832559 90.406958 0.000121 -0.000305
71.832559 90.907828 0.000005 -0.000354
71.832559 91.408697 0.000009 -0.000387
71.832559 91.909567 -0.000109 -0.000359
71.832559 92.410436 -0.000089 -0.000412
71.832559 92.911306 -0.000080 -0.000303
71.832559 93.412176 0.000035 -0.000345
71.832559 93.913045 -0.000098 -0.000382
71.832559 94.413915 -0.000041 -0.000327
71.832559 94.914784 0.000180 -0.000306
71.832559 95.415654 0.000014 -0.000396
71.832559 95.916523 0.000004 -0.000324
71.832559 96.417393 0.000093 -0.000399
71.832559 96.918263 0.000164 -0.000457
71.832559 97.419132 0.000143 -0.000516
71.832559 97.920002 0.000026 -0.000427
71.832559 98.420871 0.000251 -0.000399
71.832559 98.921741 0.000363 -0.000354
71.832559 99.422610 0.000091 -0.000695
71.832559 99.923480 -0.000005 -0.000786
71.832559 100.424350 0.000146 -0.000507
71.832559 100.925219 -0.000375 -0.000370
71.832559 101.426089 -0.000468 0.000063
71.832559 101.926958 -0.002147 0.000300
72.837211 2.253913 0.000128 -0.004523
72.837211 2.754783 -0.000300 -0.001614
72.837211 3.255652 0.000349 -0.001087
72.837211 3.756522 -0.000010 -0.001132
72.837211 4.257391 -0.000331 -0.000916
72.837211 4.758261 -0.000211 -0.000643
72.837211 5.259131 -0.000341 -0.000706
72.837211 5.760000 -0.000294 -0.000799
72.837211 6.260870 -0.000244 -0.000708
72.837211 6.761739 -0.000001 -0.000539
72.837211 7.262609 -0.000112 -0.000438
72.837211 7.763478 -0.000010 -0.000368
72.837211 8.264348 0.000042 -0.000334
72.837211 8.765218 0.000106 -0.000417
72.837211 9.266087 0.000043 -0.000399
72.837211 9.766957 -0.000008 -0.000357
72.837211 10.267826 -0.000094 -0.000369
72.837211 10.768696 -0.000109 -0.000324
72.837211 11.269565 0.000003 -0.000379
72.837211 11.770435 -0.000093 -0.000364
72.837211 12.271305 -0.000060 -0.000349
72.837211 12.772174 -0.000153 -0.000275
72.837211 13.273044 -0.000031 -0.000265
72.837211 13.773913 -0.000157 -0.000290
72.837211 14.274783 -0.000165 -0.000259
72.837211 14.775652 -0.000290 -0.000177
72.837211 15.276522 -0.000110 -0.000189
72.837211 15.777392 -0.000183 -0.000121
72.837211 16.278261 -0.000278 -0.000220
72.837211 16.779131 -0.000060 -0.000217
72.837211 17.280000 -0.000161 -0.000261
72.837211 17.780870 -0.000194 -0.000237
72.837211 18.281739 -0.000145 -0.000262
72.837211 18.782609 -0.000109 -0.000251
72.837211 19.283479 0.000030 -0.000314
72.837211 19.784348 0.000096 -0.000242
72.837211 20.285218 -0.000122 -0.000166
72.837211 20.786087 -0.000091 -0.000216
72.837211 21.286957 -0.000065 -0.000253
72.837211 21.787826 -0.000057 -0.000275
72.837211 22.288696 0.000108 -0.000362
72.837211 22.789566 -0.000012 -0.000470
72.837211 23.290435 -0.000064 -0.000428
72.837211 23.791305 -0.000099 -0.000464
72.837211 24.292174 -0.000100 -0.000373
72.837211 24.793044 -0.000077 -0.000338
72.837211 25.293913 -0.000098 -0.000210
72.837211 25.794783 -0.000130 -0.000248
72.837211 26.295653 -0.000154 -0.000172
72.837211 26.796522 -0.000122 -0.000208
72.837211 27.297392 -0.000191 -0.000171
72.837211 27.798261 -0.000065 -0.000223
72.837211 28.299131 -0.000196 -0.000140
72.837211 28.800001 -0.000085 -0.000151
72.837211 29.300870 0.000032 -0.000167
72.837211 29.801740 0.000122 -0.000134
72.837211 30.302609 -0.000061 -0.000093
72.837211 30.803479 -0.000255 -0.000126
72.837211 31.304348 -0.000343 -0.000196
72.837211 31.805218 -0.000257 -0.000184
72.837211 32.306088 -0.000164 -0.000239
72.837211 32.806957 -0.000049 -0.000192
72.837211 33.307827 -0.000054 -0.000167
72.837211 33.808696 -0.000001 -0.000320
72.837211 34.309566 -0.000223 -0.000347
72.837211 34.810435 -0.000095 -0.000241
72.837211 35.311305 -0.000178 -0.000254
72.837211 35.812175 0.000001 -0.000247
72.837211 36.313044 0.000094 -0.000344
72.837211 36.813914 -0.000126 -0.000355
72.837211 37.314783 -0.000069 -0.000421
72.837211 37.815653 -0.000227 -0.000390
72.837211 38.316522 -0.000238 -0.000322
72.837211 38.817392 -0.000150 -0.000341
72.837211 39.318262 -0.000217 -0.000303
72.837211 39.819131 -0.000146 -0.000320
72.837211 40.320001 -0.000066 -0.000281
72.837211 40.820870 0.000081 -0.000247
72.837211 41.321740 -0.000052 -0.000219
72.837211 41.822609 0.000012 -0.000240
72.837211 42.323479 -0.000043 -0.000247
72.837211 42.824349 0.000050 -0.000201
72.837211 43.325218 0.000019 -0.000107
72.837211 43.826088 -0.000039 -0.000240
72.837211 44.326957 -0.000041 -0.000307
72.837211 44.827827 0.000184 -0.000313
72.837211 45.328696 0.000175 -0.000268
72.837211 45.829566 -0.000064 -0.000344
72.837211 46.330436 0.000006 -0.000369
72.837211 46.831305 0.000021 -0.000400
72.837211 47.332175 0.000069 -0.000454
72.837211 47.833044 0.000117 -0.000492
72.837211 48.333914 -0.000010 -0.000478
72.837211 48.834783 -0.000110 -0.000455
72.837211 49.335653 -0.000017 -0.000417
72.837211 49.836523 0.000146 -0.000390
72.837211 50.337392 0.000190 -0.000383
72.837211 50.838262 -0.000044 -0.000322
72.837211 51.339131 0.000069 -0.000368
72.837211 51.840001 0.000120 -0.000436
72.837211 52.340870 -0.000008 -0.000421
72.837211 52.841740 0.000263 -0.000392
72.837211 53.342610 0.000122 -0.000482
72.837211 53.843479 0.000093 -0.000441
72.837211 54.344349 0.000127 -0.000468
72.837211 54.845218 0.000241 -0.000500
72.837211 55.346088 0.000147 -0.000521
72.837211 55.846958 0.000138 -0.000558
72.837211 56.347827 0.000150 -0.000458
72.837211 56.848697 0.000366 -0.000427
72.837211 57.349566 0.000120 -0.000440
72.837211 57.850436 -0.000019 -0.000274
72.837211 58.351305 -0.000082 -0.000300
72.837211 58.852175 0.000035 -0.000253
72.837211 59.353045 0.000163 -0.000261
72.837211 59.853914 0.000024 -0.000279
72.837211 60.354784 0.000112 -0.000313
72.837211 60.855653 0.000145 -0.000372
72.837211 61.356523 0.000183 -0.000264
72.837211 61.857392 0.000149 -0.000329
72.837211 62.358262 0.000085 -0.000357
72.837211 62.859132 0.000002 -0.000262
72.837211 63.360001 0.000002 -0.000340
72.837211 63.860871 0.000022 -0.000365
72.837211 64.361740 -0.000002 -0.000406
72.837211 64.862610 -0.000064 -0.000384
72.837211 65.363479 0.000019 -0.000408
72.837211 65.864349 0.000081 -0.000412
72.837211 66.365219 -0.000154 -0.000388
72.837211 66.866088 -0.000183 -0.000395
72.837211 67.366958 0.000020 -0.000452
72.837211 67.867827 -0.000054 -0.000446
72.837211 68.368697 -0.000186 -0.000546
