X Y U V
140.290593 76.750000 -0.000107 0.000094
140.290593 77.250000 -0.000344 0.000133
140.290593 77.750000 -0.000303 0.000123
140.290593 78.250000 -0.000361 0.000141
140.290593 78.750000 -0.000372 0.000195
140.290593 79.250000 -0.000185 0.000335
140.290593 79.750000 -0.000181 0.000430
140.290593 80.250000 -0.000095 0.000462
140.290593 80.750000 -0.000208 0.000270
140.290593 81.250000 -0.000061 0.000234
140.290593 81.750000 0.000198 0.000173
140.290593 82.250000 -0.000071 0.000171
140.290593 82.750000 -0.000033 0.000190
140.290593 83.250000 0.000088 0.000168
140.290593 83.750000 0.000062 0.000130
140.290593 84.250000 0.000146 0.000152
140.290593 84.750000 0.000152 0.000146
140.290593 85.250000 0.000197 0.000192
140.290593 85.750000 0.000125 0.000230
140.290593 86.250000 0.000182 0.000143
140.290593 86.750000 0.000071 0.000053
140.290593 87.250000 0.000260 0.000154
140.290593 87.750000 0.000065 0.000078
140.290593 88.250000 0.000043 0.000107
140.290593 88.750000 -0.000070 0.000086
140.290593 89.250000 -0.000268 0.000102
140.290593 89.750000 -0.000447 0.000443
140.290593 90.250000 -0.001174 0.001253
140.290593 90.750000 -0.001177 0.005096
140.790738 0.250000 0.000426 0.000151
140.790738 19.250000 -0.001582 -0.002109
140.790738 19.750000 -0.000531 -0.001034
140.790738 20.250000 -0.000299 -0.000147
140.790738 20.750000 0.000027 0.000070
140.790738 21.250000 0.000101 0.000221
140.790738 21.750000 -0.000155 0.000258
140.790738 22.250000 0.000003 0.000031
140.790738 22.750000 0.000111 0.000002
140.790738 23.250000 0.000125 -0.000003
140.790738 23.750000 0.000117 0.000006
140.790738 24.250000 0.000057 0.000144
140.790738 24.750000 -0.000120 -0.000039
140.790738 25.250000 -0.000128 -0.000025
140.790738 25.750000 -0.000138 0.000122
140.790738 26.250000 -0.000105 0.000110
140.790738 26.750000 -0.000176 0.000251
140.790738 27.250000 0.000134 0.000131
140.790738 27.750000 -0.000044 0.000070
140.790738 28.250000 0.000102 0.000168
140.790738 28.750000 -0.000004 0.000179
140.790738 29.250000 -0.000169 0.000143
140.790738 29.750000 -0.000045 0.000173
140.790738 30.250000 -0.000089 0.000058
140.790738 30.750000 0.000009 0.000111
140.790738 31.250000 0.000014 0.000119
140.790738 31.750000 -0.000052 0.000063
140.790738 32.250000 -0.000030 0.000073
140.790738 32.750000 -0.000170 -0.000054
140.790738 33.250000 -0.000120 0.000185
140.790738 33.750000 0.000134 -0.000026
140.790738 34.250000 -0.000172 0.000041
140.790738 34.750000 -0.000121 0.000052
140.790738 35.250000 -0.000099 -0.000128
140.790738 35.750000 0.000158 -0.000219
140.790738 36.250000 0.000014 -0.000169
140.790738 36.750000 -0.000002 -0.000141
140.790738 37.250000 0.000082 0.000055
140.790738 37.750000 0.000126 0.000044
140.790738 38.250000 0.000219 -0.000056
140.790738 38.750000 0.000230 -0.000200
140.790738 39.250000 0.000216 -0.000308
140.790738 39.750000 0.000025 -0.000145
140.790738 40.250000 0.000140 -0.000120
140.790738 40.750000 0.000278 -0.000069
140.790738 41.250000 0.000279 0.000014
140.790738 41.750000 0.000258 0.000019
140.790738 42.250000 0.000050 -0.000078
140.790738 42.750000 0.000201 -0.000001
140.790738 43.250000 0.000149 0.000106
140.790738 43.750000 0.000092 0.000098
140.790738 44.250000 0.000134 0.000171
140.790738 44.750000 0.000178 0.000209
140.790738 45.250000 0.000050 0.000192
140.790738 45.750000 -0.000023 0.000170
140.790738 46.250000 0.000010 0.000211
140.790738 46.750000 0.000113 0.000140
140.790738 47.250000 -0.000016 -0.000023
140.790738 47.750000 -0.000059 0.000020
140.790738 48.250000 -0.000108 0.000214
140.790738 48.750000 -0.000013 0.000282
140.790738 49.250000 0.000157 0.000195
140.790738 49.750000 0.000026 0.000127
140.790738 50.250000 0.000152 0.000250
140.790738 50.750000 0.000184 0.000410
140.790738 51.250000 0.000249 0.000348
140.790738 51.750000 -0.000042 0.000388
140.790738 52.250000 0.000146 0.000252
140.790738 52.750000 0.000130 0.000458
140.790738 53.250000 0.000098 0.000405
140.790738 53.750000 0.000162 0.000409
140.790738 54.250000 0.000224 0.000305
140.790738 54.750000 -0.000000 0.000416
140.790738 55.250000 -0.000004 0.000461
140.790738 55.750000 0.000109 0.000572
140.790738 56.250000 0.000056 0.000503
140.790738 56.750000 0.000152 0.000430
140.790738 57.250000 -0.000154 0.000546
140.790738 57.750000 -0.000116 0.000481
140.790738 58.250000 -0.000135 0.000430
140.790738 58.750000 -0.000217 0.000357
140.790738 59.250000 -0.000306 0.000327
140.790738 59.750000 -0.000115 0.000312
140.790738 60.250000 0.000131 0.000216
140.790738 60.750000 0.000058 0.000216
140.790738 61.250000 -0.000091 0.000202
140.790738 61.750000 -0.000038 0.000380
140.790738 62.250000 0.000089 0.000421
140.790738 62.750000 0.000217 0.000433
140.790738 63.250000 0.000194 0.000433
140.790738 63.750000 0.000276 0.000435
140.790738 64.250000 0.000022 0.000394
140.790738 64.750000 0.000171 0.000369
140.790738 65.250000 0.000165 0.000221
140.790738 65.750000 0.000226 0.000320
140.790738 66.250000 0.000336 0.000273
140.790738 66.750000 0.000235 0.000247
140.790738 67.250000 0.000377 0.000234
140.790738 67.750000 0.000412 0.000198
140.790738 68.250000 0.000270 0.000106
140.790738 68.750000 0.000178 0.000180
140.790738 69.250000 0.000373 0.000315
140.790738 69.750000 0.000153 0.000322
140.790738 70.250000 -0.000063 0.000284
140.790738 70.750000 0.000038 0.000423
140.790738 71.250000 -0.000057 0.000353
140.790738 71.750000 0.000113 0.000179
140.790738 72.250000 -0.000048 0.000064
140.790738 72.750000 -0.000092 0.000103
140.790738 73.250000 0.000042 0.000086
140.790738 73.750000 0.000029 0.000189
140.790738 74.250000 -0.000002 0.000182
140.790738 74.750000 0.000205 0.000293
140.790738 75.250000 0.000097 0.000261
140.790738 75.750000 0.000218 0.000121
140.790738 76.250000 0.000208 0.000178
140.790738 76.750000 -0.000005 0.000189
140.790738 77.250000 -0.000348 0.000132
140.790738 77.750000 -0.000212 0.000143
140.790738 78.250000 -0.000330 0.000042
140.790738 78.750000 -0.000452 0.000077
140.790738 79.250000 -0.000225 -0.000003
140.790738 79.750000 -0.000172 0.000129
140.790738 80.250000 -0.000136 0.000199
140.790738 80.750000 -0.000167 0.000254
140.790738 81.250000 -0.000018 0.000192
140.790738 81.750000 0.000050 0.000192
140.790738 82.250000 -0.000041 0.000310
140.790738 82.750000 -0.000020 0.000208
140.790738 83.250000 0.000149 0.000197
140.790738 83.750000 0.000086 0.000069
140.790738 84.250000 0.000015 0.000134
140.790738 84.750000 0.000185 0.000167
140.790738 85.250000 0.000219 0.000241
140.790738 85.750000 0.000058 0.000163
140.790738 86.250000 0.000260 0.000232
140.790738 86.750000 0.000116 0.000187
140.790738 87.250000 0.000206 0.000139
140.790738 87.750000 0.000044 0.000250
140.790738 88.250000 -0.000003 0.000204
140.790738 88.750000 -0.000140 0.000229
140.790738 89.250000 -0.000027 0.000187
140.790738 89.750000 -0.000126 0.000187
140.790738 90.250000 -0.000696 0.000620
140.790738 90.750000 -0.001081 0.002096
141.290883 18.750000 -0.001686 -0.002243
141.290883 19.250000 -0.000366 -0.000842
141.290883 19.750000 -0.000081 -0.000173
141.290883 20.250000 -0.000071 -0.000068
141.290883 20.750000 -0.000102 -0.000102
141.290883 21.250000 -0.000048 0.000029
141.290883 21.750000 -0.000064 0.000028
141.290883 22.250000 0.000089 0.000040
141.290883 22.750000 0.000145 -0.000097
141.290883 23.250000 0.000152 -0.000018
141.290883 23.750000 0.000126 -0.000025
141.290883 24.250000 0.000006 -0.000079
141.290883 24.750000 -0.000229 0.000157
141.290883 25.250000 -0.000045 0.000096
141.290883 25.750000 -0.000106 -0.000127
141.290883 26.250000 -0.000210 0.000131
141.290883 26.750000 -0.000189 0.000152
141.290883 27.250000 0.000091 0.000160
141.290883 27.750000 0.000102 0.000102
141.290883 28.250000 -0.000120 0.000091
141.290883 28.750000 0.000037 0.000230
141.290883 29.250000 -0.000114 0.000282
141.290883 29.750000 0.000001 0.000230
141.290883 30.250000 -0.000066 0.000199
141.290883 30.750000 0.000069 0.000106
141.290883 31.250000 -0.000068 0.000038
141.290883 31.750000 0.000012 0.000103
141.290883 32.250000 0.000002 0.000106
141.290883 32.750000 -0.000240 0.000045
141.290883 33.250000 -0.000056 0.000024
141.290883 33.750000 0.000180 -0.000047
141.290883 34.250000 -0.000197 -0.000114
141.290883 34.750000 -0.000015 -0.000294
141.290883 35.250000 0.000034 -0.000308
141.290883 35.750000 -0.000026 -0.000206
141.290883 36.250000 -0.000019 -0.000062
141.290883 36.750000 -0.000022 0.000046
141.290883 37.250000 0.000065 -0.000061
141.290883 37.750000 0.000195 -0.000069
141.290883 38.250000 0.000232 -0.000169
141.290883 38.750000 0.000286 -0.000123
141.290883 39.250000 0.000213 -0.000076
141.290883 39.750000 0.000004 -0.000022
141.290883 40.250000 0.000135 -0.000074
141.290883 40.750000 0.000181 0.000005
141.290883 41.250000 0.000225 0.000049
141.290883 41.750000 0.000089 0.000072
141.290883 42.250000 0.000154 0.000084
141.290883 42.750000 0.000144 0.000098
141.290883 43.250000 0.000101 0.000142
141.290883 43.750000 0.000128 0.000094
141.290883 44.250000 0.000082 0.000249
141.290883 44.750000 0.000205 0.000209
141.290883 45.250000 0.000128 0.000213
141.290883 45.750000 0.000040 0.000198
141.290883 46.250000 0.000121 0.000027
141.290883 46.750000 0.000089 0.000021
141.290883 47.250000 0.000061 0.000075
141.290883 47.750000 -0.000217 0.000076
141.290883 48.250000 -0.000197 0.000142
141.290883 48.750000 0.000032 0.000145
141.290883 49.250000 0.000160 0.000183
141.290883 49.750000 -0.000121 0.000325
141.290883 50.250000 0.000104 0.000225
141.290883 50.750000 0.000219 0.000389
141.290883 51.250000 0.000236 0.000449
141.290883 51.750000 0.000037 0.000430
141.290883 52.250000 0.000141 0.000375
141.290883 52.750000 0.000061 0.000353
141.290883 53.250000 0.000206 0.000362
141.290883 53.750000 0.000214 0.000298
141.290883 54.250000 0.000121 0.000402
141.290883 54.750000 -0.000067 0.000426
141.290883 55.250000 -0.000052 0.000362
141.290883 55.750000 -0.000065 0.000351
141.290883 56.250000 0.000296 0.000332
141.290883 56.750000 -0.000006 0.000354
141.290883 57.250000 0.000002 0.000357
141.290883 57.750000 -0.000028 0.000295
141.290883 58.250000 -0.000171 0.000293
141.290883 58.750000 -0.000231 0.000440
141.290883 59.250000 -0.000103 0.000408
141.290883 59.750000 -0.000136 0.000339
141.290883 60.250000 0.000110 0.000369
141.290883 60.750000 -0.000034 0.000488
141.290883 61.250000 -0.000055 0.000444
141.290883 61.750000 -0.000100 0.000273
141.290883 62.250000 0.000108 0.000257
141.290883 62.750000 0.000059 0.000302
141.290883 63.250000 0.000177 0.000316
141.290883 63.750000 0.000278 0.000413
141.290883 64.250000 0.000142 0.000366
141.290883 64.750000 0.000270 0.000193
141.290883 65.250000 0.000234 0.000234
141.290883 65.750000 0.000091 0.000248
141.290883 66.250000 0.000259 0.000343
141.290883 66.750000 0.000236 0.000394
141.290883 67.250000 0.000302 0.000298
141.290883 67.750000 0.000470 0.000202
141.290883 68.250000 0.000414 0.000220
141.290883 68.750000 0.000084 0.000133
141.290883 69.250000 0.000189 0.000267
141.290883 69.750000 0.000145 0.000348
141.290883 70.250000 -0.000051 0.000325
141.290883 70.750000 0.000084 0.000280
141.290883 71.250000 0.000117 0.000081
141.290883 71.750000 0.000122 0.000092
141.290883 72.250000 0.000157 0.000126
141.290883 72.750000 -0.000066 -0.000016
141.290883 73.250000 0.000035 -0.000130
141.290883 73.750000 -0.000070 -0.000067
141.290883 74.250000 -0.000020 -0.000048
141.290883 74.750000 0.000113 0.000071
141.290883 75.250000 0.000351 0.000027
141.290883 75.750000 0.000137 0.000177
141.290883 76.250000 0.000139 0.000158
141.290883 76.750000 -0.000069 0.000145
141.290883 77.250000 -0.000203 0.000106
141.290883 77.750000 -0.000217 0.000045
141.290883 78.250000 -0.000317 0.000128
141.290883 78.750000 -0.000328 0.000093
141.290883 79.250000 -0.000370 0.000115
141.290883 79.750000 -0.000224 0.000252
141.290883 80.250000 -0.000207 0.000176
141.290883 80.750000 -0.000139 0.000184
141.290883 81.250000 0.000107 0.000104
141.290883 81.750000 -0.000158 0.000242
141.290883 82.250000 0.000051 0.000294
141.290883 82.750000 -0.000021 0.000230
141.290883 83.250000 0.000257 0.000221
141.290883 83.750000 0.000191 0.000096
141.290883 84.250000 -0.000068 0.000045
141.290883 84.750000 0.000140 0.000068
141.290883 85.250000 0.000097 0.000188
141.290883 85.750000 0.000201 0.000229
141.290883 86.250000 0.000239 0.000162
141.290883 86.750000 0.000151 0.000193
141.290883 87.250000 0.000053 0.000212
141.290883 87.750000 0.000174 0.000136
141.290883 88.250000 -0.000089 0.000199
141.290883 88.750000 -0.000058 0.000230
141.290883 89.250000 -0.000019 0.000182
141.290883 89.750000 -0.000158 0.000390
141.290883 90.250000 -0.000133 0.000469
141.290883 90.750000 -0.000444 0.001008
141.290883 91.250000 -0.000494 0.002138
141.791027 0.250000 -0.000247 -0.000044
141.791027 18.250000 -0.001409 -0.001538
141.791027 18.750000 -0.000820 -0.000653
141.791027 19.250000 -0.000028 -0.000099
141.791027 19.750000 0.000146 0.000117
141.791027 20.250000 -0.000071 0.000120
141.791027 20.750000 -0.000074 0.000064
141.791027 21.250000 -0.000054 0.000040
141.791027 21.750000 0.000078 -0.000097
141.791027 22.250000 0.000094 -0.000200
141.791027 22.750000 0.000207 -0.000073
141.791027 23.250000 0.000025 -0.000188
141.791027 23.750000 0.000058 -0.000175
141.791027 24.250000 -0.000088 0.000077
141.791027 24.750000 -0.000148 0.000032
141.791027 25.250000 -0.000020 0.000116
141.791027 25.750000 -0.000067 0.000190
141.791027 26.250000 -0.000414 0.000088
141.791027 26.750000 0.000007 0.000087
141.791027 27.250000 -0.000014 0.000216
141.791027 27.750000 0.000187 0.000194
141.791027 28.250000 -0.000081 0.000235
141.791027 28.750000 -0.000063 0.000116
141.791027 29.250000 -0.000131 0.000101
141.791027 29.750000 -0.000103 0.000202
141.791027 30.250000 0.000106 0.000239
141.791027 30.750000 0.000050 0.000231
141.791027 31.250000 -0.000013 0.000040
141.791027 31.750000 -0.000011 0.000011
141.791027 32.250000 -0.000006 -0.000028
141.791027 32.750000 -0.000148 -0.000073
141.791027 33.250000 0.000050 -0.000115
141.791027 33.750000 0.000139 -0.000171
141.791027 34.250000 -0.000003 -0.000278
141.791027 34.750000 0.000053 -0.000310
141.791027 35.250000 -0.000047 -0.000214
141.791027 35.750000 -0.000069 -0.000124
141.791027 36.250000 -0.000094 -0.000176
141.791027 36.750000 -0.000018 -0.000243
141.791027 37.250000 0.000058 -0.000162
141.791027 37.750000 0.000175 -0.000127
141.791027 38.250000 0.000296 -0.000136
141.791027 38.750000 0.000183 -0.000048
141.791027 39.250000 0.000140 -0.000080
141.791027 39.750000 0.000007 -0.000042
141.791027 40.250000 -0.000008 0.000122
141.791027 40.750000 0.000317 0.000113
141.791027 41.250000 0.000118 0.000098
141.791027 41.750000 0.000298 0.000010
141.791027 42.250000 0.000054 0.000076
141.791027 42.750000 0.000141 0.000083
141.791027 43.250000 0.000063 -0.000018
141.791027 43.750000 -0.000029 0.000036
141.791027 44.250000 0.000109 0.000014
141.791027 44.750000 0.000064 0.000042
141.791027 45.250000 0.000108 0.000202
141.791027 45.750000 0.000138 0.000179
141.791027 46.250000 0.000192 0.000146
141.791027 46.750000 0.000134 0.000044
141.791027 47.250000 0.000020 0.000001
141.791027 47.750000 -0.000159 -0.000060
141.791027 48.250000 -0.000175 -0.000146
141.791027 48.750000 -0.000192 0.000040
141.791027 49.250000 0.000010 0.000230
141.791027 49.750000 -0.000102 0.000358
141.791027 50.250000 0.000068 0.000351
141.791027 50.750000 0.000089 0.000351
141.791027 51.250000 0.000184 0.000410
141.791027 51.750000 0.000093 0.000325
141.791027 52.250000 0.000208 0.000310
141.791027 52.750000 -0.000033 0.000307
141.791027 53.250000 0.000214 0.000328
141.791027 53.750000 0.000114 0.000390
141.791027 54.250000 0.000123 0.000439
141.791027 54.750000 -0.000002 0.000489
141.791027 55.250000 -0.000089 0.000396
141.791027 55.750000 0.000118 0.000366
141.791027 56.250000 0.000202 0.000353
141.791027 56.750000 0.000103 0.000301
141.791027 57.250000 -0.000033 0.000249
141.791027 57.750000 0.000007 0.000292
141.791027 58.250000 -0.000238 0.000199
141.791027 58.750000 -0.000287 0.000294
141.791027 59.250000 -0.000186 0.000242
141.791027 59.750000 -0.000055 0.000216
141.791027 60.250000 -0.000079 0.000302
141.791027 60.750000 0.000006 0.000254
141.791027 61.250000 0.000024 0.000350
141.791027 61.750000 0.000124 0.000241
141.791027 62.250000 -0.000012 0.000169
141.791027 62.750000 0.000090 0.000271
141.791027 63.250000 0.000067 0.000319
141.791027 63.750000 0.000270 0.000334
141.791027 64.250000 0.000262 0.000291
141.791027 64.750000 0.000209 0.000302
141.791027 65.250000 0.000231 0.000395
141.791027 65.750000 0.000145 0.000362
141.791027 66.250000 0.000175 0.000340
141.791027 66.750000 0.000442 0.000292
141.791027 67.250000 0.000413 0.000221
141.791027 67.750000 0.000537 0.000171
141.791027 68.250000 0.000341 0.000216
141.791027 68.750000 0.000095 0.000183
141.791027 69.250000 0.000061 0.000061
141.791027 69.750000 0.000078 0.000209
141.791027 70.250000 0.000061 0.000278
141.791027 70.750000 0.000121 0.000069
141.791027 71.250000 0.000160 0.000171
141.791027 71.750000 0.000184 -0.000005
141.791027 72.250000 0.000071 0.000083
141.791027 72.750000 -0.000001 0.000114
141.791027 73.250000 0.000068 0.000128
141.791027 73.750000 -0.000139 0.000247
141.791027 74.250000 -0.000034 0.000205
141.791027 74.750000 0.000159 0.000141
141.791027 75.250000 0.000126 0.000188
141.791027 75.750000 0.000150 0.000202
141.791027 76.250000 0.000144 0.000145
141.791027 76.750000 -0.000005 0.000166
141.791027 77.250000 -0.000238 0.000096
141.791027 77.750000 -0.000249 0.000067
141.791027 78.250000 -0.000303 0.000049
141.791027 78.750000 -0.000471 0.000100
141.791027 79.250000 -0.000336 0.000128
141.791027 79.750000 -0.000372 0.000255
141.791027 80.250000 -0.000203 0.000299
141.791027 80.750000 -0.000040 0.000274
141.791027 81.250000 0.000099 0.000251
141.791027 81.750000 -0.000023 0.000192
141.791027 82.250000 -0.000041 0.000099
141.791027 82.750000 0.000154 0.000007
141.791027 83.250000 0.000203 -0.000141
141.791027 83.750000 0.000207 0.000026
141.791027 84.250000 0.000120 0.000019
141.791027 84.750000 0.000010 -0.000009
141.791027 85.250000 -0.000017 0.000009
141.791027 85.750000 0.000137 0.000132
141.791027 86.250000 0.000115 0.000284
141.791027 86.750000 0.000175 0.000350
141.791027 87.250000 0.000204 0.000293
141.791027 87.750000 0.000105 0.000186
141.791027 88.250000 -0.000054 0.000296
141.791027 88.750000 -0.000040 0.000079
141.791027 89.250000 -0.000039 0.000057
141.791027 89.750000 -0.000117 0.000067
141.791027 90.250000 0.000020 0.000014
141.791027 90.750000 0.000072 0.000114
141.791027 91.250000 -0.000621 0.000725
141.791027 91.750000 -0.001473 0.001928
142.291172 0.250000 -0.000855 0.000264
142.291172 17.750000 -0.001292 -0.001795
142.291172 18.250000 -0.001086 -0.000814
142.291172 18.750000 -0.000238 -0.000126
142.291172 19.250000 0.000298 0.000232
142.291172 19.750000 0.000138 0.000124
142.291172 20.250000 0.000011 0.000172
142.291172 20.750000 0.000030 0.000019
142.291172 21.250000 -0.000122 -0.000035
142.291172 21.750000 0.000072 0.000054
142.291172 22.250000 0.000103 0.000173
142.291172 22.750000 0.000167 0.000022
142.291172 23.250000 0.000152 0.000067
142.291172 23.750000 -0.000028 0.000030
142.291172 24.250000 -0.000153 -0.000051
142.291172 24.750000 -0.000233 -0.000006
142.291172 25.250000 -0.000201 0.000073
142.291172 25.750000 -0.000036 0.000088
142.291172 26.250000 -0.000250 -0.000074
142.291172 26.750000 -0.000127 -0.000187
142.291172 27.250000 -0.000080 -0.000155
142.291172 27.750000 0.000054 0.000112
142.291172 28.250000 -0.000059 0.000197
142.291172 28.750000 -0.000003 0.000125
142.291172 29.250000 -0.000155 0.000039
142.291172 29.750000 -0.000133 0.000021
142.291172 30.250000 0.000076 0.000058
142.291172 30.750000 0.000044 -0.000017
142.291172 31.250000 0.000078 0.000089
142.291172 31.750000 0.000139 0.000026
142.291172 32.250000 0.000040 -0.000038
142.291172 32.750000 -0.000107 -0.000127
142.291172 33.250000 0.000005 -0.000250
142.291172 33.750000 0.000107 -0.000050
142.291172 34.250000 0.000093 0.000073
142.291172 34.750000 -0.000048 0.000084
142.291172 35.250000 -0.000176 0.000078
142.291172 35.750000 -0.000097 -0.000025
142.291172 36.250000 -0.000080 0.000056
142.291172 36.750000 0.000108 0.000075
142.291172 37.250000 0.000068 -0.000171
142.291172 37.750000 0.000193 -0.000176
142.291172 38.250000 0.000135 -0.000025
142.291172 38.750000 0.000229 0.000014
142.291172 39.250000 0.000197 0.000125
142.291172 39.750000 -0.000026 -0.000048
142.291172 40.250000 -0.000047 -0.000041
142.291172 40.750000 0.000075 0.000192
142.291172 41.250000 0.000255 0.000174
142.291172 41.750000 0.000186 0.000165
142.291172 42.250000 0.000089 0.000228
142.291172 42.750000 0.000358 -0.000009
142.291172 43.250000 0.000038 -0.000154
142.291172 43.750000 0.000030 -0.000165
142.291172 44.250000 0.000231 -0.000283
142.291172 44.750000 -0.000133 -0.000131
142.291172 45.250000 0.000086 -0.000018
142.291172 45.750000 -0.000033 0.000012
142.291172 46.250000 0.000246 0.000168
142.291172 46.750000 0.000163 0.000138
142.291172 47.250000 -0.000006 0.000103
142.291172 47.750000 0.000043 0.000125
142.291172 48.250000 -0.000221 0.000047
142.291172 48.750000 -0.000131 0.000029
142.291172 49.250000 -0.000208 0.000069
142.291172 49.750000 -0.000095 0.000128
142.291172 50.250000 -0.000063 0.000230
142.291172 50.750000 0.000125 0.000235
142.291172 51.250000 0.000252 0.000311
142.291172 51.750000 0.000119 0.000232
142.291172 52.250000 0.000128 0.000351
142.291172 52.750000 -0.000106 0.000435
142.291172 53.250000 0.000332 0.000220
142.291172 53.750000 0.000064 0.000221
142.291172 54.250000 0.000060 0.000314
142.291172 54.750000 -0.000034 0.000412
142.291172 55.250000 0.000063 0.000366
142.291172 55.750000 0.000043 0.000263
142.291172 56.250000 0.000198 0.000265
142.291172 56.750000 0.000135 0.000235
142.291172 57.250000 -0.000010 0.000215
142.291172 57.750000 0.000034 0.000121
142.291172 58.250000 -0.000235 0.000173
142.291172 58.750000 -0.000130 0.000148
142.291172 59.250000 -0.000186 0.000224
142.291172 59.750000 -0.000058 0.000213
142.291172 60.250000 -0.000084 0.000153
142.291172 60.750000 0.000007 0.000190
142.291172 61.250000 -0.000021 0.000097
142.291172 61.750000 0.000035 0.000255
142.291172 62.250000 0.000068 0.000321
142.291172 62.750000 0.000038 0.000293
142.291172 63.250000 0.000096 0.000253
142.291172 63.750000 0.000197 0.000181
142.291172 64.250000 0.000299 0.000203
142.291172 64.750000 0.000230 0.000222
142.291172 65.250000 0.000135 0.000217
142.291172 65.750000 0.000201 0.000226
142.291172 66.250000 0.000209 0.000228
142.291172 66.750000 0.000433 0.000289
142.291172 67.250000 0.000414 0.000256
142.291172 67.750000 0.000432 0.000292
142.291172 68.250000 0.000341 0.000365
142.291172 68.750000 0.000180 0.000361
142.291172 69.250000 0.000133 0.000277
142.291172 69.750000 0.000065 0.000144
142.291172 70.250000 0.000161 0.000053
142.291172 70.750000 0.000124 0.000110
142.291172 71.250000 0.000189 0.000063
142.291172 71.750000 0.000174 0.000110
142.291172 72.250000 -0.000011 0.000104
142.291172 72.750000 -0.000020 0.000229
142.291172 73.250000 -0.000098 0.000324
142.291172 73.750000 -0.000096 0.000289
142.291172 74.250000 0.000124 0.000222
142.291172 74.750000 0.000043 0.000229
142.291172 75.250000 0.000037 0.000374
142.291172 75.750000 0.000192 0.000373
142.291172 76.250000 0.000275 0.000219
142.291172 76.750000 0.000069 0.000197
142.291172 77.250000 -0.000115 0.000151
142.291172 77.750000 -0.000192 0.000133
142.291172 78.250000 -0.000327 0.000198
142.291172 78.750000 -0.000361 -0.000017
142.291172 79.250000 -0.000510 0.000101
142.291172 79.750000 -0.000207 -0.000059
142.291172 80.250000 -0.000343 -0.000129
142.291172 80.750000 -0.000131 0.000021
142.291172 81.250000 -0.000012 0.000133
142.291172 81.750000 -0.000007 0.000223
142.291172 82.250000 0.000196 0.000018
142.291172 82.750000 0.000176 -0.000083
142.291172 83.250000 0.000222 -0.000126
142.291172 83.750000 0.000104 -0.000084
142.291172 84.250000 0.000036 0.000045
142.291172 84.750000 -0.000032 0.000087
142.291172 85.250000 -0.000039 0.000091
142.291172 85.750000 -0.000065 0.000205
142.291172 86.250000 0.000117 0.000225
142.291172 86.750000 0.000120 0.000304
142.291172 87.250000 0.000247 0.000373
142.291172 87.750000 0.000072 0.000545
142.291172 88.250000 0.000077 0.000302
142.291172 88.750000 0.000008 0.000244
142.291172 89.250000 -0.000029 0.000246
142.291172 89.750000 0.000022 0.000015
142.291172 90.250000 0.000025 -0.000081
142.291172 90.750000 0.000134 -0.000075
142.291172 91.250000 -0.000225 0.000167
142.291172 91.750000 -0.000722 0.000849
142.291172 92.250000 -0.002652 0.002637
142.791317 0.250000 0.003158 -0.000373
142.791317 17.250000 -0.003069 -0.001150
142.791317 17.750000 -0.001011 -0.001048
142.791317 18.250000 -0.000316 -0.000327
142.791317 18.750000 -0.000135 0.000068
142.791317 19.250000 0.000257 0.000133
142.791317 19.750000 0.000137 0.000213
142.791317 20.250000 -0.000100 0.000252
142.791317 20.750000 0.000244 0.000262
142.791317 21.250000 -0.000059 0.000074
142.791317 21.750000 -0.000053 -0.000057
142.791317 22.250000 0.000184 0.000110
142.791317 22.750000 0.000071 0.000016
142.791317 23.250000 0.000229 0.000117
142.791317 23.750000 0.000072 0.000002
142.791317 24.250000 -0.000111 0.000051
142.791317 24.750000 -0.000166 0.000014
142.791317 25.250000 -0.000245 -0.000028
142.791317 25.750000 -0.000022 0.000029
142.791317 26.250000 -0.000167 0.000052
142.791317 26.750000 0.000003 -0.000072
142.791317 27.250000 -0.000158 -0.000108
142.791317 27.750000 -0.000279 -0.000003
142.791317 28.250000 -0.000052 0.000031
142.791317 28.750000 0.000202 0.000102
142.791317 29.250000 -0.000109 0.000023
142.791317 29.750000 -0.000243 -0.000087
142.791317 30.250000 0.000078 -0.000080
142.791317 30.750000 0.000221 -0.000181
142.791317 31.250000 -0.000036 -0.000218
142.791317 31.750000 0.000054 -0.000101
142.791317 32.250000 0.000047 -0.000011
142.791317 32.750000 0.000064 -0.000050
142.791317 33.250000 -0.000010 -0.000084
142.791317 33.750000 0.000004 -0.000049
142.791317 34.250000 0.000008 0.000037
142.791317 34.750000 -0.000129 0.000010
142.791317 35.250000 -0.000030 0.000192
142.791317 35.750000 -0.000121 0.000264
142.791317 36.250000 -0.000048 0.000186
142.791317 36.750000 0.000181 0.000020
142.791317 37.250000 0.000189 0.000082
142.791317 37.750000 0.000156 -0.000096
142.791317 38.250000 0.000222 -0.000169
142.791317 38.750000 0.000018 -0.000108
142.791317 39.250000 0.000152 0.000064
142.791317 39.750000 0.000097 0.000158
142.791317 40.250000 -0.000178 0.000076
142.791317 40.750000 0.000064 0.000140
142.791317 41.250000 0.000277 0.000148
142.791317 41.750000 0.000165 0.000171
142.791317 42.250000 0.000165 0.000014
142.791317 42.750000 0.000453 0.000073
142.791317 43.250000 0.000240 0.000001
142.791317 43.750000 0.000075 -0.000058
142.791317 44.250000 0.000059 -0.000079
142.791317 44.750000 -0.000067 -0.000257
142.791317 45.250000 -0.000011 -0.000232
